id,time_step,position_x,position_y,lane_number,speed,acceleration
5649289136,16.0,-24.002289917561672,2.0000637928621328,0,0.002105403196825783,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,16.0,-19.97045533322292,-1.8123641157294654,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,16.0,2.0,50.99483678910849,0,3.9999999999999996,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,16.0,-55.31418177538691,2.000000000000005,0,3.799335107110919,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,16.0,60.01588359119395,-2.000000000000011,0,3.593094568573717,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,16.0,-2.0000000000000098,-68.1445561622242,0,4.000000000000001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5648045152,16.0,-2.0000000000000124,-88.14740074265187,0,3.599120690954755,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ -2.00000006 -25.73526468]>
5209772528,16.0,91.4767329371402,-2.000000000000017,0,3.832668330363421,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #528: [52.         -1.99999988]>
5212670000,16.0,2.0,102.05855475266293,0,3.92994553365734,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #0: [ 2.         27.12753209]>
5209489536,17.0,38.101736146655035,-1.9963246897562263,0,0.1042067045318685,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,17.0,31.000674765715313,-1.9999898617571292,0,0.0006052092229054856,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,17.0,24.00000583571496,-2.000000107925809,0,7.1494878999003115e-06,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,17.0,-24.001127442864355,1.999993780646846,0,0.0010289463377573375,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
